"poll_id","state","end_date","transparency_score","candidate_name","pct"
86816,"Nevada",2021-06-07,1.5,"Elizabeth Ann Warren",31.48
86816,"Nevada",2021-06-07,1.5,"Joe Biden",11.66
81697,"North Dakota",2022-08-07,8.5,"Kamala Harris",75.91
81697,"North Dakota",2022-08-07,8.5,"Donald Trump",24.09
74689,"Michigan",2023-09-07,6,"Joe Biden",26.23
74689,"Michigan",2023-09-07,6,"Donald Trump",20.17
74689,"Michigan",2023-09-07,6,"Elizabeth Ann Warren",2.41
74689,"Michigan",2023-09-07,6,"Bernie Sanders",26.54
74689,"Michigan",2023-09-07,6,"Kamala Harris",24.66
88148,"Pennsylvania",2024-06-07,0.5,"Kamala Harris",30.08
88148,"Pennsylvania",2024-06-07,0.5,"Elizabeth Ann Warren",18.87
88148,"Pennsylvania",2024-06-07,0.5,"Bernie Sanders",1.51
88148,"Pennsylvania",2024-06-07,0.5,"Joe Biden",47.52
88148,"Pennsylvania",2024-06-07,0.5,"Donald Trump",2.01
81287,"Massachusetts",2024-03-07,1.5,"Kamala Harris",29.5
81287,"Massachusetts",2024-03-07,1.5,"Donald Trump",20.84
81287,"Massachusetts",2024-03-07,1.5,"Joe Biden",17.65
81287,"Massachusetts",2024-03-07,1.5,"Bernie Sanders",32.01
78763,"Virginia",2024-06-07,3.5,"Elizabeth Ann Warren",45.3
78763,"Virginia",2024-06-07,3.5,"Kamala Harris",44.87
78763,"Virginia",2024-06-07,3.5,"Joe Biden",9.82
78751,"Indiana",2024-06-07,1.5,"Joe Biden",17.85
78751,"Indiana",2024-06-07,1.5,"Kamala Harris",10.17
78751,"Indiana",2024-06-07,1.5,"Elizabeth Ann Warren",12.65
78751,"Indiana",2024-06-07,1.5,"Donald Trump",59.33
86558,"Mississippi",2023-08-07,3,"Kamala Harris",7.78
86558,"Mississippi",2023-08-07,3,"Donald Trump",30.25
86558,"Mississippi",2023-08-07,3,"Bernie Sanders",16.57
86558,"Mississippi",2023-08-07,3,"Joe Biden",45.4
74758,"Indiana",2024-07-07,8,"Elizabeth Ann Warren",64.8
74758,"Indiana",2024-07-07,8,"Kamala Harris",35.2
88433,"Alabama",2021-04-07,1,"Kamala Harris",1.19
88433,"Alabama",2021-04-07,1,"Joe Biden",34.82
88433,"Alabama",2021-04-07,1,"Bernie Sanders",32.14
88433,"Alabama",2021-04-07,1,"Elizabeth Ann Warren",31.85
88974,"Louisiana",2022-03-07,8,"Donald Trump",16.61
88974,"Louisiana",2022-03-07,8,"Joe Biden",34.35
88974,"Louisiana",2022-03-07,8,"Kamala Harris",12.89
88974,"Louisiana",2022-03-07,8,"Elizabeth Ann Warren",36.15
76150,"New York",2021-05-07,4.5,"Kamala Harris",45.79
76150,"New York",2021-05-07,4.5,"Donald Trump",54.21
83357,"Arizona",2024-02-07,2.5,"Elizabeth Ann Warren",34.42
83357,"Arizona",2024-02-07,2.5,"Donald Trump",6.09
83357,"Arizona",2024-02-07,2.5,"Joe Biden",28.23
83357,"Arizona",2024-02-07,2.5,"Bernie Sanders",22.45
83357,"Arizona",2024-02-07,2.5,"Kamala Harris",8.81
86975,"Hawaii",2024-05-07,1.5,"Donald Trump",53.57
86975,"Hawaii",2024-05-07,1.5,"Elizabeth Ann Warren",46.43
88322,"Texas",2024-02-07,7,"Donald Trump",18.01
88322,"Texas",2024-02-07,7,"Bernie Sanders",24.32
88322,"Texas",2024-02-07,7,"Joe Biden",42.46
88322,"Texas",2024-02-07,7,"Elizabeth Ann Warren",15.2
77297,"South Carolina",2023-10-07,1,"Elizabeth Ann Warren",5.69
77297,"South Carolina",2023-10-07,1,"Joe Biden",54.3
77297,"South Carolina",2023-10-07,1,"Bernie Sanders",40.01
79271,"Nebraska",2023-07-07,3.5,"Kamala Harris",10.51
79271,"Nebraska",2023-07-07,3.5,"Bernie Sanders",44.48
79271,"Nebraska",2023-07-07,3.5,"Elizabeth Ann Warren",21.17
79271,"Nebraska",2023-07-07,3.5,"Donald Trump",23.85
87411,"Missouri",2022-05-07,9,"Elizabeth Ann Warren",5.59
87411,"Missouri",2022-05-07,9,"Joe Biden",3.74
87411,"Missouri",2022-05-07,9,"Kamala Harris",33.74
87411,"Missouri",2022-05-07,9,"Bernie Sanders",30.63
87411,"Missouri",2022-05-07,9,"Donald Trump",26.31
81453,"Oklahoma",2023-03-07,0,"Joe Biden",4.1
81453,"Oklahoma",2023-03-07,0,"Elizabeth Ann Warren",46.93
81453,"Oklahoma",2023-03-07,0,"Bernie Sanders",47.42
81453,"Oklahoma",2023-03-07,0,"Kamala Harris",1.55
83542,"Rhode Island",2023-09-07,3.5,"Bernie Sanders",7.9
83542,"Rhode Island",2023-09-07,3.5,"Donald Trump",6.76
83542,"Rhode Island",2023-09-07,3.5,"Elizabeth Ann Warren",85.34
81117,"Wisconsin",2024-08-07,9,"Donald Trump",22.7
81117,"Wisconsin",2024-08-07,9,"Joe Biden",34.41
81117,"Wisconsin",2024-08-07,9,"Kamala Harris",42.89
77883,"North Dakota",2023-12-07,4.5,"Donald Trump",29.68
77883,"North Dakota",2023-12-07,4.5,"Joe Biden",12.63
77883,"North Dakota",2023-12-07,4.5,"Bernie Sanders",57.69
79296,"Maryland",2022-07-07,7,"Elizabeth Ann Warren",37.87
79296,"Maryland",2022-07-07,7,"Bernie Sanders",5.81
79296,"Maryland",2022-07-07,7,"Joe Biden",33.36
79296,"Maryland",2022-07-07,7,"Kamala Harris",3.15
79296,"Maryland",2022-07-07,7,"Donald Trump",19.81
78583,"North Dakota",2023-10-07,4.5,"Kamala Harris",35.93
78583,"North Dakota",2023-10-07,4.5,"Joe Biden",33.66
78583,"North Dakota",2023-10-07,4.5,"Donald Trump",18.45
78583,"North Dakota",2023-10-07,4.5,"Elizabeth Ann Warren",11.96
83938,"New York",2024-10-07,3,"Bernie Sanders",29.72
83938,"New York",2024-10-07,3,"Elizabeth Ann Warren",31.66
83938,"New York",2024-10-07,3,"Donald Trump",32.29
83938,"New York",2024-10-07,3,"Joe Biden",6.32
77538,"Nebraska",2023-10-07,3.5,"Donald Trump",11.57
77538,"Nebraska",2023-10-07,3.5,"Bernie Sanders",25.63
77538,"Nebraska",2023-10-07,3.5,"Kamala Harris",9.46
77538,"Nebraska",2023-10-07,3.5,"Joe Biden",30.97
77538,"Nebraska",2023-10-07,3.5,"Elizabeth Ann Warren",22.36
75702,"Michigan",2024-04-07,0.5,"Donald Trump",32.16
75702,"Michigan",2024-04-07,0.5,"Elizabeth Ann Warren",36.85
75702,"Michigan",2024-04-07,0.5,"Kamala Harris",31
88545,"Colorado",2023-07-07,0.5,"Bernie Sanders",0.77
88545,"Colorado",2023-07-07,0.5,"Elizabeth Ann Warren",55.68
88545,"Colorado",2023-07-07,0.5,"Kamala Harris",2.23
88545,"Colorado",2023-07-07,0.5,"Joe Biden",41.33
85724,"Kentucky",2022-08-07,9,"Elizabeth Ann Warren",30.3
85724,"Kentucky",2022-08-07,9,"Kamala Harris",69.7
79498,"Arizona",2022-09-07,4,"Elizabeth Ann Warren",9.64
79498,"Arizona",2022-09-07,4,"Bernie Sanders",90.36
78650,"Alabama",2022-10-07,1.5,"Elizabeth Ann Warren",22.57
78650,"Alabama",2022-10-07,1.5,"Bernie Sanders",44.2
78650,"Alabama",2022-10-07,1.5,"Kamala Harris",12.89
78650,"Alabama",2022-10-07,1.5,"Donald Trump",20.33
83405,"Virginia",2023-08-07,7.5,"Elizabeth Ann Warren",40.17
83405,"Virginia",2023-08-07,7.5,"Donald Trump",21.92
83405,"Virginia",2023-08-07,7.5,"Bernie Sanders",37.91
81434,"Missouri",2023-12-07,2.5,"Elizabeth Ann Warren",60.07
81434,"Missouri",2023-12-07,2.5,"Kamala Harris",39.93
79048,"Texas",2021-12-07,0,"Donald Trump",24.18
79048,"Texas",2021-12-07,0,"Elizabeth Ann Warren",22.08
79048,"Texas",2021-12-07,0,"Joe Biden",7.94
79048,"Texas",2021-12-07,0,"Kamala Harris",14.48
79048,"Texas",2021-12-07,0,"Bernie Sanders",31.31
77799,"North Carolina",2024-05-07,0.5,"Kamala Harris",27.72
77799,"North Carolina",2024-05-07,0.5,"Donald Trump",12.25
77799,"North Carolina",2024-05-07,0.5,"Joe Biden",31.78
77799,"North Carolina",2024-05-07,0.5,"Elizabeth Ann Warren",28.25
84619,"Massachusetts",2024-04-07,5,"Joe Biden",31.96
84619,"Massachusetts",2024-04-07,5,"Donald Trump",13.26
84619,"Massachusetts",2024-04-07,5,"Elizabeth Ann Warren",54.78
79993,"Alaska",2022-04-07,2,"Bernie Sanders",64.92
79993,"Alaska",2022-04-07,2,"Donald Trump",35.08
85574,"Utah",2022-12-07,1.5,"Donald Trump",86.98
85574,"Utah",2022-12-07,1.5,"Elizabeth Ann Warren",13.02
83281,"Ohio",2021-07-07,9,"Kamala Harris",6.76
83281,"Ohio",2021-07-07,9,"Elizabeth Ann Warren",69.07
83281,"Ohio",2021-07-07,9,"Joe Biden",24.18
75385,"California",2021-12-07,4,"Bernie Sanders",27.14
75385,"California",2021-12-07,4,"Joe Biden",2.3
75385,"California",2021-12-07,4,"Elizabeth Ann Warren",41
75385,"California",2021-12-07,4,"Donald Trump",29.57
84036,"Georgia",2023-06-07,5,"Kamala Harris",86.56
84036,"Georgia",2023-06-07,5,"Bernie Sanders",13.44
77400,"North Carolina",2024-01-07,2,"Joe Biden",37.7
77400,"North Carolina",2024-01-07,2,"Kamala Harris",17.15
77400,"North Carolina",2024-01-07,2,"Donald Trump",45.15
76312,"Tennessee",2022-10-07,7.5,"Bernie Sanders",40.48
76312,"Tennessee",2022-10-07,7.5,"Donald Trump",27.27
76312,"Tennessee",2022-10-07,7.5,"Joe Biden",26.09
76312,"Tennessee",2022-10-07,7.5,"Kamala Harris",6.16
85378,"Illinois",2021-05-07,5.5,"Elizabeth Ann Warren",12.67
85378,"Illinois",2021-05-07,5.5,"Donald Trump",13.14
85378,"Illinois",2021-05-07,5.5,"Kamala Harris",20.26
85378,"Illinois",2021-05-07,5.5,"Joe Biden",12.81
85378,"Illinois",2021-05-07,5.5,"Bernie Sanders",41.12
75165,"Oklahoma",2024-01-07,8.5,"Kamala Harris",62.96
75165,"Oklahoma",2024-01-07,8.5,"Elizabeth Ann Warren",28.08
75165,"Oklahoma",2024-01-07,8.5,"Donald Trump",2.07
75165,"Oklahoma",2024-01-07,8.5,"Bernie Sanders",6.89
77076,"Idaho",2022-09-07,0,"Kamala Harris",34.32
77076,"Idaho",2022-09-07,0,"Joe Biden",19.4
77076,"Idaho",2022-09-07,0,"Bernie Sanders",23.54
77076,"Idaho",2022-09-07,0,"Donald Trump",22.74
76131,"South Dakota",2024-03-07,6.5,"Kamala Harris",13.31
76131,"South Dakota",2024-03-07,6.5,"Joe Biden",38.92
76131,"South Dakota",2024-03-07,6.5,"Elizabeth Ann Warren",20.14
76131,"South Dakota",2024-03-07,6.5,"Bernie Sanders",27.63
78726,"New Hampshire",2021-06-07,5,"Donald Trump",14.48
78726,"New Hampshire",2021-06-07,5,"Bernie Sanders",26.62
78726,"New Hampshire",2021-06-07,5,"Joe Biden",47.35
78726,"New Hampshire",2021-06-07,5,"Kamala Harris",11.54
85719,"Georgia",2021-08-07,6,"Elizabeth Ann Warren",22.06
85719,"Georgia",2021-08-07,6,"Bernie Sanders",18.56
85719,"Georgia",2021-08-07,6,"Kamala Harris",59.38
87377,"Louisiana",2023-07-07,6.5,"Kamala Harris",12.04
87377,"Louisiana",2023-07-07,6.5,"Joe Biden",36.95
87377,"Louisiana",2023-07-07,6.5,"Bernie Sanders",16.57
87377,"Louisiana",2023-07-07,6.5,"Donald Trump",34.44
78152,"Vermont",2023-06-07,2.5,"Donald Trump",29.97
78152,"Vermont",2023-06-07,2.5,"Kamala Harris",70.03
76278,"Nevada",2024-08-07,5,"Joe Biden",13.54
76278,"Nevada",2024-08-07,5,"Kamala Harris",22.73
76278,"Nevada",2024-08-07,5,"Donald Trump",21.64
76278,"Nevada",2024-08-07,5,"Elizabeth Ann Warren",1.79
76278,"Nevada",2024-08-07,5,"Bernie Sanders",40.3
80219,"North Carolina",2024-01-07,3,"Bernie Sanders",30.33
80219,"North Carolina",2024-01-07,3,"Kamala Harris",28.52
80219,"North Carolina",2024-01-07,3,"Elizabeth Ann Warren",14.17
80219,"North Carolina",2024-01-07,3,"Donald Trump",16.54
80219,"North Carolina",2024-01-07,3,"Joe Biden",10.44
84120,"Florida",2023-01-07,6.5,"Bernie Sanders",31.37
84120,"Florida",2023-01-07,6.5,"Elizabeth Ann Warren",68.63
82923,"Alabama",2024-04-07,1,"Kamala Harris",36.04
82923,"Alabama",2024-04-07,1,"Bernie Sanders",8.04
82923,"Alabama",2024-04-07,1,"Elizabeth Ann Warren",12.48
82923,"Alabama",2024-04-07,1,"Donald Trump",26.02
82923,"Alabama",2024-04-07,1,"Joe Biden",17.42
74838,"West Virginia",2023-10-07,6,"Bernie Sanders",11.85
74838,"West Virginia",2023-10-07,6,"Kamala Harris",26.04
74838,"West Virginia",2023-10-07,6,"Joe Biden",31.49
74838,"West Virginia",2023-10-07,6,"Elizabeth Ann Warren",0.13
74838,"West Virginia",2023-10-07,6,"Donald Trump",30.49
78092,"Indiana",2021-12-07,6,"Elizabeth Ann Warren",12.27
78092,"Indiana",2021-12-07,6,"Kamala Harris",21.1
78092,"Indiana",2021-12-07,6,"Bernie Sanders",10.27
78092,"Indiana",2021-12-07,6,"Donald Trump",6.28
78092,"Indiana",2021-12-07,6,"Joe Biden",50.08
75539,"Alaska",2024-08-07,1.5,"Joe Biden",24.92
75539,"Alaska",2024-08-07,1.5,"Elizabeth Ann Warren",75.08
78319,"Washington",2023-01-07,3,"Bernie Sanders",1.17
78319,"Washington",2023-01-07,3,"Kamala Harris",43.84
78319,"Washington",2023-01-07,3,"Elizabeth Ann Warren",54.99
85650,"New Mexico",2023-01-07,4,"Donald Trump",29.86
85650,"New Mexico",2023-01-07,4,"Kamala Harris",3.15
85650,"New Mexico",2023-01-07,4,"Bernie Sanders",36.85
85650,"New Mexico",2023-01-07,4,"Joe Biden",30.14
88903,"Minnesota",2023-11-07,2,"Joe Biden",1.1
88903,"Minnesota",2023-11-07,2,"Kamala Harris",98.9
88198,"Texas",2022-02-07,7.5,"Bernie Sanders",14.59
88198,"Texas",2022-02-07,7.5,"Kamala Harris",85.41
79365,"Michigan",2023-10-07,4.5,"Joe Biden",19.93
79365,"Michigan",2023-10-07,4.5,"Elizabeth Ann Warren",23.87
79365,"Michigan",2023-10-07,4.5,"Bernie Sanders",12.3
79365,"Michigan",2023-10-07,4.5,"Kamala Harris",41.31
79365,"Michigan",2023-10-07,4.5,"Donald Trump",2.6
87089,"New Jersey",2021-08-07,3.5,"Bernie Sanders",11.88
87089,"New Jersey",2021-08-07,3.5,"Donald Trump",26.19
87089,"New Jersey",2021-08-07,3.5,"Kamala Harris",18.58
87089,"New Jersey",2021-08-07,3.5,"Joe Biden",20.22
87089,"New Jersey",2021-08-07,3.5,"Elizabeth Ann Warren",23.14
80841,"Arkansas",2024-09-07,10,"Elizabeth Ann Warren",23.33
80841,"Arkansas",2024-09-07,10,"Bernie Sanders",13.88
80841,"Arkansas",2024-09-07,10,"Donald Trump",18.9
80841,"Arkansas",2024-09-07,10,"Joe Biden",15.71
80841,"Arkansas",2024-09-07,10,"Kamala Harris",28.18
86707,"Vermont",2021-09-07,6,"Joe Biden",8.81
86707,"Vermont",2021-09-07,6,"Donald Trump",54.99
86707,"Vermont",2021-09-07,6,"Kamala Harris",36.2
82878,"New York",2023-01-07,7.5,"Bernie Sanders",30.86
82878,"New York",2023-01-07,7.5,"Joe Biden",69.14
74820,"Arizona",2024-04-07,5,"Elizabeth Ann Warren",77.11
74820,"Arizona",2024-04-07,5,"Kamala Harris",22.89
80171,"Wyoming",2024-06-07,7,"Joe Biden",45.95
80171,"Wyoming",2024-06-07,7,"Bernie Sanders",41.66
80171,"Wyoming",2024-06-07,7,"Elizabeth Ann Warren",12.39
75059,"Washington",2023-02-07,3.5,"Joe Biden",1.39
75059,"Washington",2023-02-07,3.5,"Elizabeth Ann Warren",19.75
75059,"Washington",2023-02-07,3.5,"Donald Trump",78.87
77967,"Tennessee",2023-08-07,8,"Kamala Harris",27.24
77967,"Tennessee",2023-08-07,8,"Elizabeth Ann Warren",1.15
77967,"Tennessee",2023-08-07,8,"Bernie Sanders",33.36
77967,"Tennessee",2023-08-07,8,"Donald Trump",38.25
76589,"Connecticut",2024-10-07,5.5,"Joe Biden",13.67
76589,"Connecticut",2024-10-07,5.5,"Bernie Sanders",26.66
76589,"Connecticut",2024-10-07,5.5,"Donald Trump",34.57
76589,"Connecticut",2024-10-07,5.5,"Kamala Harris",25.1
83651,"West Virginia",2022-09-07,4,"Donald Trump",18.87
83651,"West Virginia",2022-09-07,4,"Bernie Sanders",23.8
83651,"West Virginia",2022-09-07,4,"Elizabeth Ann Warren",17.1
83651,"West Virginia",2022-09-07,4,"Joe Biden",40.23
85076,"North Dakota",2022-09-07,2,"Elizabeth Ann Warren",21.77
85076,"North Dakota",2022-09-07,2,"Donald Trump",21.55
85076,"North Dakota",2022-09-07,2,"Joe Biden",19.77
85076,"North Dakota",2022-09-07,2,"Kamala Harris",24.56
85076,"North Dakota",2022-09-07,2,"Bernie Sanders",12.35
87602,"New Mexico",2021-10-07,3,"Bernie Sanders",56.61
87602,"New Mexico",2021-10-07,3,"Kamala Harris",43.39
76612,"New York",2022-09-07,2,"Kamala Harris",28.54
76612,"New York",2022-09-07,2,"Donald Trump",71.46
86193,"Ohio",2023-11-07,8,"Bernie Sanders",22.38
86193,"Ohio",2023-11-07,8,"Elizabeth Ann Warren",37.67
86193,"Ohio",2023-11-07,8,"Donald Trump",39.95
87526,"Arizona",2021-11-07,4,"Donald Trump",49.8
87526,"Arizona",2021-11-07,4,"Joe Biden",50.2
77010,"Hawaii",2022-07-07,4.5,"Kamala Harris",21.64
77010,"Hawaii",2022-07-07,4.5,"Elizabeth Ann Warren",15.13
77010,"Hawaii",2022-07-07,4.5,"Bernie Sanders",28.24
77010,"Hawaii",2022-07-07,4.5,"Donald Trump",34.98
79103,"Minnesota",2021-09-07,1,"Elizabeth Ann Warren",18.05
79103,"Minnesota",2021-09-07,1,"Bernie Sanders",32.69
79103,"Minnesota",2021-09-07,1,"Kamala Harris",34.11
79103,"Minnesota",2021-09-07,1,"Joe Biden",4.65
79103,"Minnesota",2021-09-07,1,"Donald Trump",10.5
78209,"Kansas",2023-06-07,0.5,"Bernie Sanders",17.52
78209,"Kansas",2023-06-07,0.5,"Donald Trump",82.48
75060,"Vermont",2024-10-07,5.5,"Kamala Harris",3.18
75060,"Vermont",2024-10-07,5.5,"Bernie Sanders",55.54
75060,"Vermont",2024-10-07,5.5,"Donald Trump",41.28
80276,"Delaware",2021-12-07,9,"Donald Trump",11.32
80276,"Delaware",2021-12-07,9,"Bernie Sanders",22.36
80276,"Delaware",2021-12-07,9,"Joe Biden",40.16
80276,"Delaware",2021-12-07,9,"Kamala Harris",26.15
85004,"Pennsylvania",2021-09-07,3,"Bernie Sanders",32.87
85004,"Pennsylvania",2021-09-07,3,"Elizabeth Ann Warren",3.37
85004,"Pennsylvania",2021-09-07,3,"Kamala Harris",45.05
85004,"Pennsylvania",2021-09-07,3,"Joe Biden",9.31
85004,"Pennsylvania",2021-09-07,3,"Donald Trump",9.41
84538,"Illinois",2024-04-07,3,"Elizabeth Ann Warren",45
84538,"Illinois",2024-04-07,3,"Kamala Harris",4.53
84538,"Illinois",2024-04-07,3,"Donald Trump",21.36
84538,"Illinois",2024-04-07,3,"Joe Biden",29.11
80405,"Tennessee",2023-02-07,10,"Joe Biden",6.69
80405,"Tennessee",2023-02-07,10,"Donald Trump",45.11
80405,"Tennessee",2023-02-07,10,"Kamala Harris",48.19
79651,"Oklahoma",2021-10-07,6,"Donald Trump",9.14
79651,"Oklahoma",2021-10-07,6,"Bernie Sanders",27.12
79651,"Oklahoma",2021-10-07,6,"Elizabeth Ann Warren",8.92
79651,"Oklahoma",2021-10-07,6,"Joe Biden",24.85
79651,"Oklahoma",2021-10-07,6,"Kamala Harris",29.97
78131,"Ohio",2022-07-07,0,"Kamala Harris",36.55
78131,"Ohio",2022-07-07,0,"Bernie Sanders",37.59
78131,"Ohio",2022-07-07,0,"Donald Trump",25.86
75704,"Arkansas",2024-01-07,4,"Elizabeth Ann Warren",11.94
75704,"Arkansas",2024-01-07,4,"Donald Trump",34.47
75704,"Arkansas",2024-01-07,4,"Kamala Harris",3.45
75704,"Arkansas",2024-01-07,4,"Bernie Sanders",38.94
75704,"Arkansas",2024-01-07,4,"Joe Biden",11.2
76228,"Rhode Island",2022-12-07,10,"Donald Trump",43
76228,"Rhode Island",2022-12-07,10,"Elizabeth Ann Warren",48.11
76228,"Rhode Island",2022-12-07,10,"Kamala Harris",8.88
79241,"Vermont",2022-02-07,0.5,"Elizabeth Ann Warren",12.5
79241,"Vermont",2022-02-07,0.5,"Kamala Harris",9.48
79241,"Vermont",2022-02-07,0.5,"Bernie Sanders",32
79241,"Vermont",2022-02-07,0.5,"Joe Biden",29.44
79241,"Vermont",2022-02-07,0.5,"Donald Trump",16.59
76034,"North Dakota",2023-11-07,8,"Bernie Sanders",13.02
76034,"North Dakota",2023-11-07,8,"Kamala Harris",86.98
75288,"West Virginia",2023-01-07,1.5,"Donald Trump",50.39
75288,"West Virginia",2023-01-07,1.5,"Joe Biden",20.32
75288,"West Virginia",2023-01-07,1.5,"Kamala Harris",27.05
75288,"West Virginia",2023-01-07,1.5,"Bernie Sanders",2.25
76665,"Hawaii",2023-02-07,9.5,"Joe Biden",4.04
76665,"Hawaii",2023-02-07,9.5,"Donald Trump",27.01
76665,"Hawaii",2023-02-07,9.5,"Bernie Sanders",39.39
76665,"Hawaii",2023-02-07,9.5,"Elizabeth Ann Warren",29.56
79812,"Louisiana",2023-11-07,4,"Donald Trump",11.98
79812,"Louisiana",2023-11-07,4,"Kamala Harris",42.89
79812,"Louisiana",2023-11-07,4,"Bernie Sanders",27.17
79812,"Louisiana",2023-11-07,4,"Joe Biden",17.95
87678,"North Dakota",2022-11-07,6.5,"Donald Trump",27.54
87678,"North Dakota",2022-11-07,6.5,"Elizabeth Ann Warren",29.46
87678,"North Dakota",2022-11-07,6.5,"Kamala Harris",7.65
87678,"North Dakota",2022-11-07,6.5,"Bernie Sanders",35.35
86152,"Indiana",2021-09-07,6,"Donald Trump",48.6
86152,"Indiana",2021-09-07,6,"Joe Biden",33.4
86152,"Indiana",2021-09-07,6,"Elizabeth Ann Warren",18.01
81742,"Virginia",2022-02-07,3.5,"Bernie Sanders",11.13
81742,"Virginia",2022-02-07,3.5,"Joe Biden",45.97
81742,"Virginia",2022-02-07,3.5,"Donald Trump",42.46
81742,"Virginia",2022-02-07,3.5,"Kamala Harris",0.43
77882,"Oregon",2021-06-07,7.5,"Bernie Sanders",20.74
77882,"Oregon",2021-06-07,7.5,"Joe Biden",9.52
77882,"Oregon",2021-06-07,7.5,"Elizabeth Ann Warren",55
77882,"Oregon",2021-06-07,7.5,"Donald Trump",14.74
77269,"Kentucky",2023-05-07,10,"Elizabeth Ann Warren",15.04
77269,"Kentucky",2023-05-07,10,"Bernie Sanders",30.15
77269,"Kentucky",2023-05-07,10,"Joe Biden",25.13
77269,"Kentucky",2023-05-07,10,"Kamala Harris",29.68
77546,"Michigan",2024-07-07,8,"Kamala Harris",61.47
77546,"Michigan",2024-07-07,8,"Donald Trump",38.53
75144,"Wyoming",2022-06-07,1.5,"Bernie Sanders",44.14
75144,"Wyoming",2022-06-07,1.5,"Joe Biden",8.03
75144,"Wyoming",2022-06-07,1.5,"Kamala Harris",47.83
87526,"Florida",2023-04-07,8.5,"Kamala Harris",28.71
87526,"Florida",2023-04-07,8.5,"Joe Biden",1.79
87526,"Florida",2023-04-07,8.5,"Elizabeth Ann Warren",27.75
87526,"Florida",2023-04-07,8.5,"Bernie Sanders",41.75
81232,"North Carolina",2024-03-07,2,"Kamala Harris",1.72
81232,"North Carolina",2024-03-07,2,"Bernie Sanders",35.38
81232,"North Carolina",2024-03-07,2,"Elizabeth Ann Warren",4.69
81232,"North Carolina",2024-03-07,2,"Donald Trump",35.76
81232,"North Carolina",2024-03-07,2,"Joe Biden",22.46
80910,"Tennessee",2021-05-07,2,"Kamala Harris",24.69
80910,"Tennessee",2021-05-07,2,"Elizabeth Ann Warren",37.85
80910,"Tennessee",2021-05-07,2,"Bernie Sanders",27.76
80910,"Tennessee",2021-05-07,2,"Donald Trump",9.69
77670,"Illinois",2023-01-07,1.5,"Joe Biden",31.3
77670,"Illinois",2023-01-07,1.5,"Kamala Harris",13.19
77670,"Illinois",2023-01-07,1.5,"Donald Trump",14.13
77670,"Illinois",2023-01-07,1.5,"Bernie Sanders",13.97
77670,"Illinois",2023-01-07,1.5,"Elizabeth Ann Warren",27.42
80439,"Illinois",2023-04-07,0,"Elizabeth Ann Warren",62.81
80439,"Illinois",2023-04-07,0,"Kamala Harris",23.18
80439,"Illinois",2023-04-07,0,"Bernie Sanders",14.01
80915,"Oklahoma",2023-01-07,8,"Joe Biden",16.61
80915,"Oklahoma",2023-01-07,8,"Elizabeth Ann Warren",3.17
80915,"Oklahoma",2023-01-07,8,"Donald Trump",17.34
80915,"Oklahoma",2023-01-07,8,"Kamala Harris",41.38
80915,"Oklahoma",2023-01-07,8,"Bernie Sanders",21.5
77663,"Indiana",2024-07-07,0.5,"Bernie Sanders",83.55
77663,"Indiana",2024-07-07,0.5,"Elizabeth Ann Warren",16.45
76155,"Arizona",2021-04-07,9,"Kamala Harris",15.21
76155,"Arizona",2021-04-07,9,"Donald Trump",84.79
75666,"Washington",2021-10-07,3.5,"Donald Trump",66.64
75666,"Washington",2021-10-07,3.5,"Elizabeth Ann Warren",33.36
80582,"Virginia",2024-04-07,3.5,"Kamala Harris",33.27
80582,"Virginia",2024-04-07,3.5,"Bernie Sanders",9.86
80582,"Virginia",2024-04-07,3.5,"Donald Trump",35.13
80582,"Virginia",2024-04-07,3.5,"Joe Biden",21.73
79237,"Utah",2023-03-07,2,"Joe Biden",27.13
79237,"Utah",2023-03-07,2,"Bernie Sanders",12.58
79237,"Utah",2023-03-07,2,"Donald Trump",30.05
79237,"Utah",2023-03-07,2,"Elizabeth Ann Warren",30.23
77246,"Oregon",2022-11-07,3.5,"Bernie Sanders",20.61
77246,"Oregon",2022-11-07,3.5,"Donald Trump",39.47
77246,"Oregon",2022-11-07,3.5,"Kamala Harris",39.92
84565,"Massachusetts",2022-04-07,4.5,"Kamala Harris",17.39
84565,"Massachusetts",2022-04-07,4.5,"Joe Biden",44.07
84565,"Massachusetts",2022-04-07,4.5,"Bernie Sanders",38.54
79130,"Maryland",2024-01-07,4.5,"Joe Biden",46.37
79130,"Maryland",2024-01-07,4.5,"Kamala Harris",53.63
77148,"California",2023-04-07,4.5,"Elizabeth Ann Warren",51.31
77148,"California",2023-04-07,4.5,"Joe Biden",48.69
74810,"Texas",2023-01-07,6.5,"Kamala Harris",30.74
74810,"Texas",2023-01-07,6.5,"Joe Biden",51.45
74810,"Texas",2023-01-07,6.5,"Bernie Sanders",15.15
74810,"Texas",2023-01-07,6.5,"Elizabeth Ann Warren",2.66
75385,"Montana",2022-06-07,8,"Joe Biden",23.21
75385,"Montana",2022-06-07,8,"Elizabeth Ann Warren",25.98
75385,"Montana",2022-06-07,8,"Donald Trump",50.82
79240,"Nevada",2024-10-07,4,"Joe Biden",39.18
79240,"Nevada",2024-10-07,4,"Kamala Harris",17.55
79240,"Nevada",2024-10-07,4,"Bernie Sanders",25.28
79240,"Nevada",2024-10-07,4,"Donald Trump",17.99
75642,"Arkansas",2023-04-07,8,"Joe Biden",36.07
