poll_id,transparency_score,numeric_grade,pollscore,state,sample_size,end_date,party,candidate_name,days_towards_election,pct
86769,9.5,2.8,-0.9,NA,856,4/30/24,DEM,Joe Biden,189,39
86769,9.5,2.8,-0.9,NA,856,4/30/24,REP,Donald Trump,189,38
86769,9.5,2.8,-0.9,NA,856,4/30/24,IND,Robert F. Kennedy,189,8
86769,9.5,2.8,-0.9,NA,1022,4/30/24,DEM,Joe Biden,189,34
86769,9.5,2.8,-0.9,NA,1022,4/30/24,REP,Donald Trump,189,36
86769,9.5,2.8,-0.9,NA,1022,4/30/24,IND,Robert F. Kennedy,189,8
86773,9,3,-1.1,NA,1479,4/30/24,DEM,Joe Biden,189,43
86773,9,3,-1.1,NA,1479,4/30/24,REP,Donald Trump,189,44
86773,9,3,-1.1,NA,1479,4/30/24,IND,Robert F. Kennedy,189,3
86773,9,3,-1.1,NA,1479,4/30/24,IND,Cornel West,189,1
86773,9,3,-1.1,NA,1479,4/30/24,GRE,Jill Stein,189,1
86847,9.5,2.8,-0.9,NA,2260,4/30/24,DEM,Joe Biden,189,38
86847,9.5,2.8,-0.9,NA,2260,4/30/24,REP,Donald Trump,189,40
86847,9.5,2.8,-0.9,NA,2260,4/30/24,DEM,Joe Biden,189,35
86847,9.5,2.8,-0.9,NA,2260,4/30/24,REP,Donald Trump,189,37
86847,9.5,2.8,-0.9,NA,2260,4/30/24,IND,Robert F. Kennedy,189,10
86847,9.5,2.8,-0.9,NA,2260,4/30/24,IND,Cornel West,189,2
86847,9.5,2.8,-0.9,NA,2260,4/30/24,GRE,Jill Stein,189,1
86847,9.5,2.8,-0.9,NA,NA,4/30/24,DEM,Joe Biden,189,49
86847,9.5,2.8,-0.9,NA,NA,4/30/24,REP,Donald Trump,189,45
86869,10,2.9,-0.9,Arizona,550,4/29/24,DEM,Joe Biden,190,38.8
86869,10,2.9,-0.9,Arizona,550,4/29/24,REP,Donald Trump,190,38.1
86869,10,2.9,-0.9,Arizona,550,4/29/24,IND,Robert F. Kennedy,190,13.5
86833,9,2,0,NA,887,4/28/24,DEM,Joe Biden,191,42
86833,9,2,0,NA,887,4/28/24,REP,Donald Trump,191,43
86833,9,2,0,NA,887,4/28/24,DEM,Joe Biden,191,38
86833,9,2,0,NA,887,4/28/24,REP,Donald Trump,191,41
86833,9,2,0,NA,887,4/28/24,IND,Robert F. Kennedy,191,7
86833,9,2,0,NA,887,4/28/24,GRE,Jill Stein,191,2
86833,9,2,0,NA,887,4/28/24,IND,Cornel West,191,1
86739,9,3,-1.1,Pennsylvania,1288,4/25/24,DEM,Joe Biden,194,49
86739,9,3,-1.1,Pennsylvania,1288,4/25/24,REP,Donald Trump,194,50
86740,9,3,-1.1,Michigan,1262,4/25/24,DEM,Joe Biden,194,51
86740,9,3,-1.1,Michigan,1262,4/25/24,REP,Donald Trump,194,49
86740,9,3,-1.1,Michigan,1262,4/25/24,DEM,Joe Biden,194,45
86740,9,3,-1.1,Michigan,1262,4/25/24,REP,Donald Trump,194,43
86740,9,3,-1.1,Michigan,1262,4/25/24,IND,Robert F. Kennedy,194,9
86740,9,3,-1.1,Michigan,1262,4/25/24,GRE,Jill Stein,194,3
86741,9,3,-1.1,Wisconsin,1226,4/25/24,DEM,Joe Biden,194,49
86741,9,3,-1.1,Wisconsin,1226,4/25/24,REP,Donald Trump,194,50
86741,9,3,-1.1,Wisconsin,1226,4/25/24,DEM,Joe Biden,194,44
86741,9,3,-1.1,Wisconsin,1226,4/25/24,REP,Donald Trump,194,48
86741,9,3,-1.1,Wisconsin,1226,4/25/24,GRE,Jill Stein,194,8
86867,8,2.8,-1,Pennsylvania,417,4/25/24,DEM,Joe Biden,194,41
86867,8,2.8,-1,Pennsylvania,417,4/25/24,REP,Donald Trump,194,44
86867,8,2.8,-1,Pennsylvania,417,4/25/24,DEM,Joe Biden,194,35
86867,8,2.8,-1,Pennsylvania,417,4/25/24,REP,Donald Trump,194,35
86867,8,2.8,-1,Pennsylvania,417,4/25/24,IND,Robert F. Kennedy,194,18
86717,9,3,-1.1,NA,1470,4/23/24,DEM,Joe Biden,196,43
86717,9,3,-1.1,NA,1470,4/23/24,REP,Donald Trump,196,43
86717,9,3,-1.1,NA,1470,4/23/24,IND,Robert F. Kennedy,196,3
86717,9,3,-1.1,NA,1470,4/23/24,IND,Cornel West,196,0
86717,9,3,-1.1,NA,1470,4/23/24,GRE,Jill Stein,196,0
86742,10,2.8,-0.6,NA,967,4/23/24,DEM,Joe Biden,196,43
86742,10,2.8,-0.6,NA,967,4/23/24,REP,Donald Trump,196,49
86742,10,2.8,-0.6,NA,967,4/23/24,DEM,Joe Biden,196,33
86742,10,2.8,-0.6,NA,967,4/23/24,REP,Donald Trump,196,42
86742,10,2.8,-0.6,NA,967,4/23/24,IND,Robert F. Kennedy,196,16
86742,10,2.8,-0.6,NA,967,4/23/24,IND,Cornel West,196,4
86742,10,2.8,-0.6,NA,967,4/23/24,GRE,Jill Stein,196,3
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Joe Biden,197,44
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,44
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Kamala Harris,197,39
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,46
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Gavin Newsom,197,33
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,45
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Pete Buttigieg,197,35
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,46
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Gretchen Whitmer,197,32
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,46
87450,8,2.8,-1.3,NA,1109,4/22/24,DEM,Michelle Obama,197,44
87450,8,2.8,-1.3,NA,1109,4/22/24,REP,Donald Trump,197,44
86728,9,2.8,-0.5,NA,1429,4/22/24,DEM,Joe Biden,197,46
86728,9,2.8,-0.5,NA,1429,4/22/24,REP,Donald Trump,197,46
86728,9,2.8,-0.5,NA,1429,4/22/24,DEM,Joe Biden,197,37
86728,9,2.8,-0.5,NA,1429,4/22/24,REP,Donald Trump,197,37
86728,9,2.8,-0.5,NA,1429,4/22/24,IND,Robert F. Kennedy,197,16
86728,9,2.8,-0.5,NA,1429,4/22/24,IND,Cornel West,197,3
86728,9,2.8,-0.5,NA,1429,4/22/24,GRE,Jill Stein,197,3
86775,9,3,-1.1,Texas,1200,4/22/24,DEM,Joe Biden,197,36
86775,9,3,-1.1,Texas,1200,4/22/24,REP,Donald Trump,197,45
86775,9,3,-1.1,Texas,1200,4/22/24,IND,Robert F. Kennedy,197,8
86775,9,3,-1.1,Texas,1200,4/22/24,IND,Cornel West,197,2
86775,9,3,-1.1,Texas,1200,4/22/24,GRE,Jill Stein,197,2
86775,9,3,-1.1,Texas,1200,4/22/24,DEM,Joe Biden,197,40
86775,9,3,-1.1,Texas,1200,4/22/24,REP,Donald Trump,197,48
86730,8,2.9,-1,Massachusetts,500,4/20/24,DEM,Joe Biden,199,51.6
86730,8,2.9,-1,Massachusetts,500,4/20/24,REP,Donald Trump,199,22
86730,8,2.9,-1,Massachusetts,500,4/20/24,IND,Robert F. Kennedy,199,7.8
86730,8,2.9,-1,Massachusetts,500,4/20/24,IND,Cornel West,199,0.8
86731,10,2.8,-0.6,NA,745,4/20/24,DEM,Joe Biden,199,45
86731,10,2.8,-0.6,NA,745,4/20/24,REP,Donald Trump,199,47
86708,8,1.6,0.3,North Carolina,711,4/17/24,DEM,Joe Biden,202,39
86708,8,1.6,0.3,North Carolina,711,4/17/24,REP,Donald Trump,202,41
86708,8,1.6,0.3,North Carolina,711,4/17/24,IND,Robert F. Kennedy,202,9
86671,9,3,-1.1,NA,1358,4/16/24,DEM,Joe Biden,203,44
86671,9,3,-1.1,NA,1358,4/16/24,REP,Donald Trump,203,44
86671,9,3,-1.1,NA,1358,4/16/24,IND,Robert F. Kennedy,203,3
86671,9,3,-1.1,NA,1358,4/16/24,IND,Cornel West,203,1
86671,9,3,-1.1,NA,1358,4/16/24,GRE,Jill Stein,203,0
86680,8,2.4,-0.2,NA,1161,4/16/24,DEM,Joe Biden,203,44
86680,8,2.4,-0.2,NA,1161,4/16/24,REP,Donald Trump,203,45
86683,9,3,-1.1,NA,1171,4/15/24,DEM,Joe Biden,204,44
86683,9,3,-1.1,NA,1171,4/15/24,REP,Donald Trump,204,44
86683,9,3,-1.1,NA,1171,4/15/24,DEM,Joe Biden,204,42
86683,9,3,-1.1,NA,1171,4/15/24,REP,Donald Trump,204,42
86670,9,2.7,-0.8,NA,1020,4/14/24,DEM,Joe Biden,205,49
86670,9,2.7,-0.8,NA,1020,4/14/24,REP,Donald Trump,205,46
86670,9,2.7,-0.8,NA,1020,4/14/24,DEM,Joe Biden,205,41
86670,9,2.7,-0.8,NA,1020,4/14/24,REP,Donald Trump,205,40
86670,9,2.7,-0.8,NA,1020,4/14/24,IND,Robert F. Kennedy,205,11
86670,9,2.7,-0.8,NA,1020,4/14/24,IND,Cornel West,205,2
86670,9,2.7,-0.8,NA,1020,4/14/24,GRE,Jill Stein,205,2
86729,8,2.5,-0.4,NA,7166,4/14/24,DEM,Joe Biden,205,48
86729,8,2.5,-0.4,NA,7166,4/14/24,REP,Donald Trump,205,49
86653,9,3,-1.5,NA,1059,4/11/24,DEM,Joe Biden,208,45
86653,9,3,-1.5,NA,1059,4/11/24,REP,Donald Trump,208,46
86653,9,3,-1.5,NA,1059,4/11/24,DEM,Joe Biden,208,40
86653,9,3,-1.5,NA,1059,4/11/24,REP,Donald Trump,208,42
86653,9,3,-1.5,NA,1059,4/11/24,DEM,Joe Biden,208,46
86653,9,3,-1.5,NA,1059,4/11/24,REP,Donald Trump,208,47
86653,9,3,-1.5,NA,1059,4/11/24,DEM,Joe Biden,208,42
86653,9,3,-1.5,NA,1059,4/11/24,REP,Donald Trump,208,43
86678,10,3,-1.1,Wisconsin,814,4/10/24,DEM,Joe Biden,209,49
86678,10,3,-1.1,Wisconsin,814,4/10/24,REP,Donald Trump,209,51
86678,10,3,-1.1,Wisconsin,707,4/10/24,DEM,Joe Biden,209,49
86678,10,3,-1.1,Wisconsin,707,4/10/24,REP,Donald Trump,209,51
86678,10,3,-1.1,Wisconsin,814,4/10/24,DEM,Joe Biden,209,40
86678,10,3,-1.1,Wisconsin,814,4/10/24,REP,Donald Trump,209,41
86678,10,3,-1.1,Wisconsin,814,4/10/24,IND,Robert F. Kennedy,209,13
86678,10,3,-1.1,Wisconsin,814,4/10/24,GRE,Jill Stein,209,3
86678,10,3,-1.1,Wisconsin,814,4/10/24,IND,Cornel West,209,2
86678,10,3,-1.1,Wisconsin,707,4/10/24,DEM,Joe Biden,209,41
86678,10,3,-1.1,Wisconsin,707,4/10/24,REP,Donald Trump,209,42
86678,10,3,-1.1,Wisconsin,707,4/10/24,IND,Robert F. Kennedy,209,12
86678,10,3,-1.1,Wisconsin,707,4/10/24,GRE,Jill Stein,209,3
86678,10,3,-1.1,Wisconsin,707,4/10/24,IND,Cornel West,209,1
86631,9,3,-1.1,NA,1583,4/9/24,DEM,Joe Biden,210,42
86631,9,3,-1.1,NA,1583,4/9/24,REP,Donald Trump,210,43
86631,9,3,-1.1,NA,1583,4/9/24,IND,Robert F. Kennedy,210,3
86631,9,3,-1.1,NA,1583,4/9/24,IND,Cornel West,210,1
86631,9,3,-1.1,NA,1583,4/9/24,GRE,Jill Stein,210,0
86626,9.5,2.8,-0.9,NA,833,4/8/24,DEM,Joe Biden,211,41
86626,9.5,2.8,-0.9,NA,833,4/8/24,REP,Donald Trump,211,37
86626,9.5,2.8,-0.9,NA,1021,4/8/24,DEM,Joe Biden,211,37
86626,9.5,2.8,-0.9,NA,1021,4/8/24,REP,Donald Trump,211,36
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,DEM,Joe Biden,211,46
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,REP,Donald Trump,211,48
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,DEM,Joe Biden,211,38
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,REP,Donald Trump,211,41
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,IND,Robert F. Kennedy,211,12
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,IND,Cornel West,211,3
86632,9,2.8,-0.5,North Carolina,1401,4/8/24,GRE,Jill Stein,211,3
86685,9,2.9,-1,NA,1688,4/8/24,DEM,Joe Biden,211,42
86685,9,2.9,-1,NA,1688,4/8/24,REP,Donald Trump,211,42
86685,9,2.9,-1,NA,1688,4/8/24,IND,Robert F. Kennedy,211,7
86685,9,2.9,-1,NA,1688,4/8/24,DEM,Taylor Swift,211,26
86685,9,2.9,-1,NA,1688,4/8/24,REP,Donald Trump,211,43
86685,9,2.9,-1,NA,1688,4/8/24,IND,Robert F. Kennedy,211,12
86685,9,2.9,-1,NA,1688,4/8/24,DEM,Joe Biden,211,42
86685,9,2.9,-1,NA,1688,4/8/24,REP,Kanye West,211,6
86685,9,2.9,-1,NA,1688,4/8/24,IND,Robert F. Kennedy,211,24
86651,9,1.8,0.4,NA,3203,4/7/24,DEM,Joe Biden,212,41
86651,9,1.8,0.4,NA,3203,4/7/24,REP,Donald Trump,212,41
86651,9,1.8,0.4,NA,3203,4/7/24,IND,Robert F. Kennedy,212,9
86656,9.5,2.8,-0.9,Florida,1014,4/7/24,DEM,Joe Biden,212,31
86656,9.5,2.8,-0.9,Florida,1014,4/7/24,REP,Donald Trump,212,39
86656,9.5,2.8,-0.9,Florida,1014,4/7/24,IND,Robert F. Kennedy,212,7
86625,8,2.8,-1.3,Minnesota,608,4/7/24,DEM,Joe Biden,212,44
86625,8,2.8,-1.3,Minnesota,608,4/7/24,REP,Donald Trump,212,42
86715,9,3,-1.1,NA,4038,4/5/24,DEM,Joe Biden,214,44
86715,9,3,-1.1,NA,4038,4/5/24,REP,Donald Trump,214,44
86715,9,3,-1.1,NA,4038,4/5/24,DEM,Joe Biden,214,43
86715,9,3,-1.1,NA,4038,4/5/24,REP,Donald Trump,214,42
86715,9,3,-1.1,NA,4038,4/5/24,IND,Robert F. Kennedy,214,6
86592,9,3,-1.1,NA,1604,4/2/24,DEM,Joe Biden,217,43
86592,9,3,-1.1,NA,1604,4/2/24,REP,Donald Trump,217,43
86592,9,3,-1.1,NA,1604,4/2/24,IND,Robert F. Kennedy,217,2
86592,9,3,-1.1,NA,1604,4/2/24,IND,Cornel West,217,1
86592,9,3,-1.1,NA,1604,4/2/24,GRE,Jill Stein,217,0
86581,9,1.2,1.7,NA,2021,3/31/24,DEM,Joe Biden,219,33.5
86581,9,1.2,1.7,NA,2021,3/31/24,REP,Donald Trump,219,34.9
86581,9,1.2,1.7,NA,2021,3/31/24,IND,Robert F. Kennedy,219,8.4
86581,9,1.2,1.7,NA,2021,3/31/24,IND,Cornel West,219,2.4
86581,9,1.2,1.7,NA,1619,3/31/24,DEM,Joe Biden,219,38.8
86581,9,1.2,1.7,NA,1619,3/31/24,REP,Donald Trump,219,37.8
86581,9,1.2,1.7,NA,1619,3/31/24,IND,Robert F. Kennedy,219,8.2
86581,9,1.2,1.7,NA,1619,3/31/24,IND,Cornel West,219,1.9
86581,9,1.2,1.7,NA,1425,3/31/24,DEM,Joe Biden,219,41.9
86581,9,1.2,1.7,NA,1425,3/31/24,REP,Donald Trump,219,39.7
86581,9,1.2,1.7,NA,1425,3/31/24,IND,Robert F. Kennedy,219,7.8
86581,9,1.2,1.7,NA,1425,3/31/24,IND,Cornel West,219,1.8
86604,8.5,2.4,-0.1,Pennsylvania,431,3/31/24,DEM,Joe Biden,219,48
86604,8.5,2.4,-0.1,Pennsylvania,431,3/31/24,REP,Donald Trump,219,38
86604,8.5,2.4,-0.1,Pennsylvania,430,3/31/24,DEM,Joe Biden,219,42
86604,8.5,2.4,-0.1,Pennsylvania,430,3/31/24,REP,Donald Trump,219,40
86604,8.5,2.4,-0.1,Pennsylvania,430,3/31/24,GRE,Jill Stein,219,3
86604,8.5,2.4,-0.1,Pennsylvania,430,3/31/24,IND,Robert F. Kennedy,219,9
86640,8,2.5,-0.4,North Carolina,1016,3/30/24,DEM,Joe Biden,220,38
86640,8,2.5,-0.4,North Carolina,1016,3/30/24,REP,Donald Trump,220,43
86640,8,2.5,-0.4,North Carolina,829,3/30/24,DEM,Joe Biden,220,42
86640,8,2.5,-0.4,North Carolina,829,3/30/24,REP,Donald Trump,220,45
86590,10,2.6,-1.2,NA,1200,3/29/24,DEM,Joe Biden,221,47
86590,10,2.6,-1.2,NA,1200,3/29/24,REP,Donald Trump,221,46
86590,10,2.6,-1.2,NA,1200,3/29/24,DEM,Joe Biden,221,41
86590,10,2.6,-1.2,NA,1200,3/29/24,REP,Donald Trump,221,42
86590,10,2.6,-1.2,NA,1200,3/29/24,IND,Robert F. Kennedy,221,8
86590,10,2.6,-1.2,NA,1200,3/29/24,IND,Cornel West,221,1
86590,10,2.6,-1.2,NA,1200,3/29/24,LIB,Chase Oliver,221,1
86590,10,2.6,-1.2,NA,1200,3/29/24,GRE,Jill Stein,221,1
86591,10,3,-1.1,NA,868,3/28/24,DEM,Joe Biden,222,50
86591,10,3,-1.1,NA,868,3/28/24,REP,Donald Trump,222,50
86591,10,3,-1.1,NA,674,3/28/24,DEM,Joe Biden,222,52
86591,10,3,-1.1,NA,674,3/28/24,REP,Donald Trump,222,48
86591,10,3,-1.1,NA,868,3/28/24,DEM,Joe Biden,222,38
86591,10,3,-1.1,NA,868,3/28/24,REP,Donald Trump,222,41
86591,10,3,-1.1,NA,868,3/28/24,IND,Robert F. Kennedy,222,14
86591,10,3,-1.1,NA,868,3/28/24,IND,Cornel West,222,5
86591,10,3,-1.1,NA,868,3/28/24,GRE,Jill Stein,222,2
86591,10,3,-1.1,NA,674,3/28/24,DEM,Joe Biden,222,41
86591,10,3,-1.1,NA,674,3/28/24,REP,Donald Trump,222,41
86591,10,3,-1.1,NA,674,3/28/24,IND,Robert F. Kennedy,222,13
86591,10,3,-1.1,NA,674,3/28/24,IND,Cornel West,222,4
86591,10,3,-1.1,NA,674,3/28/24,GRE,Jill Stein,222,2
86558,9,3,-1.1,NA,1415,3/26/24,DEM,Joe Biden,224,43
86558,9,3,-1.1,NA,1415,3/26/24,REP,Donald Trump,224,44
86558,9,3,-1.1,NA,1415,3/26/24,IND,Robert F. Kennedy,224,3
86558,9,3,-1.1,NA,1415,3/26/24,IND,Cornel West,224,0
86558,9,3,-1.1,NA,1415,3/26/24,GRE,Jill Stein,224,1
86565,9,2,0,NA,786,3/25/24,DEM,Joe Biden,225,43
86565,9,2,0,NA,786,3/25/24,REP,Donald Trump,225,47
86565,9,2,0,NA,1000,3/25/24,DEM,Joe Biden,225,37
86565,9,2,0,NA,1000,3/25/24,REP,Donald Trump,225,41
86559,9,2.8,-0.5,NA,1407,3/25/24,DEM,Joe Biden,225,48
86559,9,2.8,-0.5,NA,1407,3/25/24,REP,Donald Trump,225,45
86559,9,2.8,-0.5,NA,1407,3/25/24,DEM,Joe Biden,225,38
86559,9,2.8,-0.5,NA,1407,3/25/24,REP,Donald Trump,225,39
86559,9,2.8,-0.5,NA,1407,3/25/24,IND,Robert F. Kennedy,225,13
86559,9,2.8,-0.5,NA,1407,3/25/24,IND,Cornel West,225,3
86559,9,2.8,-0.5,NA,1407,3/25/24,GRE,Jill Stein,225,4
86635,10,2.5,-0.4,California,1084,3/25/24,DEM,Joe Biden,225,54
86635,10,2.5,-0.4,California,1084,3/25/24,REP,Donald Trump,225,31
86542,9,2.7,-0.8,NA,1006,3/21/24,DEM,Joe Biden,229,47
86542,9,2.7,-0.8,NA,1006,3/21/24,REP,Donald Trump,229,49
86542,9,2.7,-0.8,NA,1006,3/21/24,DEM,Joe Biden,229,40
86542,9,2.7,-0.8,NA,1006,3/21/24,REP,Donald Trump,229,43
86542,9,2.7,-0.8,NA,1006,3/21/24,IND,Robert F. Kennedy,229,10
86542,9,2.7,-0.8,NA,1006,3/21/24,GRE,Jill Stein,229,2
86542,9,2.7,-0.8,NA,1006,3/21/24,IND,Cornel West,229,1
86605,9,2.7,-0.8,Washington,600,3/21/24,DEM,Joe Biden,229,48
86605,9,2.7,-0.8,Washington,600,3/21/24,REP,Donald Trump,229,37
86498,9,3,-1.1,NA,1510,3/19/24,DEM,Joe Biden,231,44
86498,9,3,-1.1,NA,1510,3/19/24,REP,Donald Trump,231,43
86498,9,3,-1.1,NA,1510,3/19/24,IND,Robert F. Kennedy,231,2
86498,9,3,-1.1,NA,1510,3/19/24,IND,Cornel West,231,1
86498,9,3,-1.1,NA,1510,3/19/24,GRE,Jill Stein,231,0
86660,9,2.7,-0.8,Arizona,401,3/19/24,DEM,Joe Biden,231,45
86660,9,2.7,-0.8,Arizona,401,3/19/24,REP,Donald Trump,231,51
86661,9,2.7,-0.8,Georgia,400,3/19/24,DEM,Joe Biden,231,42
86661,9,2.7,-0.8,Georgia,400,3/19/24,REP,Donald Trump,231,52
86662,9,2.7,-0.8,Michigan,400,3/19/24,DEM,Joe Biden,231,45
86662,9,2.7,-0.8,Michigan,400,3/19/24,REP,Donald Trump,231,51
86663,9,2.7,-0.8,Nevada,400,3/19/24,DEM,Joe Biden,231,44
86663,9,2.7,-0.8,Nevada,400,3/19/24,REP,Donald Trump,231,51
86664,9,2.7,-0.8,Pennsylvania,400,3/19/24,DEM,Joe Biden,231,45
86664,9,2.7,-0.8,Pennsylvania,400,3/19/24,REP,Donald Trump,231,49
86665,9,2.7,-0.8,Wisconsin,400,3/19/24,DEM,Joe Biden,231,47
86665,9,2.7,-0.8,Wisconsin,400,3/19/24,REP,Donald Trump,231,46
86509,10,2.8,-0.6,Michigan,1097,3/18/24,DEM,Joe Biden,232,42
86509,10,2.8,-0.6,Michigan,1097,3/18/24,REP,Donald Trump,232,50
86509,10,2.8,-0.6,Michigan,1097,3/18/24,DEM,Joe Biden,232,34
86509,10,2.8,-0.6,Michigan,1097,3/18/24,REP,Donald Trump,232,40
86509,10,2.8,-0.6,Michigan,1097,3/18/24,IND,Robert F. Kennedy,232,18
86509,10,2.8,-0.6,Michigan,1097,3/18/24,IND,Cornel West,232,4
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,DEM,Joe Biden,232,46
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,REP,Donald Trump,232,46
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,DEM,Joe Biden,232,38
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,REP,Donald Trump,232,40
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,IND,Robert F. Kennedy,232,16
86510,10,2.8,-0.6,Pennsylvania,1132,3/18/24,IND,Cornel West,232,4
86528,9,1.8,0.4,Arizona,516,3/17/24,DEM,Joe Biden,233,41
86528,9,1.8,0.4,Arizona,516,3/17/24,REP,Donald Trump,233,44
86528,9,1.8,0.4,Arizona,516,3/17/24,IND,Robert F. Kennedy,233,7
86528,9,1.8,0.4,Arizona,516,3/17/24,GRE,Jill Stein,233,0
86529,9,1.8,0.4,Florida,875,3/17/24,DEM,Joe Biden,233,39
86529,9,1.8,0.4,Florida,875,3/17/24,REP,Donald Trump,233,46
86529,9,1.8,0.4,Florida,875,3/17/24,IND,Robert F. Kennedy,233,7
86529,9,1.8,0.4,Florida,875,3/17/24,GRE,Jill Stein,233,0
86530,9,1.8,0.4,Georgia,760,3/17/24,DEM,Joe Biden,233,41
86530,9,1.8,0.4,Georgia,760,3/17/24,REP,Donald Trump,233,44
86530,9,1.8,0.4,Georgia,760,3/17/24,IND,Robert F. Kennedy,233,6
86530,9,1.8,0.4,Georgia,760,3/17/24,GRE,Jill Stein,233,0
86531,9,1.8,0.4,Michigan,616,3/17/24,DEM,Joe Biden,233,39
86531,9,1.8,0.4,Michigan,616,3/17/24,REP,Donald Trump,233,41
86531,9,1.8,0.4,Michigan,616,3/17/24,IND,Robert F. Kennedy,233,6
86531,9,1.8,0.4,Michigan,616,3/17/24,GRE,Jill Stein,233,0
86532,9,1.8,0.4,North Carolina,642,3/17/24,DEM,Joe Biden,233,39
86532,9,1.8,0.4,North Carolina,642,3/17/24,REP,Donald Trump,233,43
86532,9,1.8,0.4,North Carolina,642,3/17/24,IND,Robert F. Kennedy,233,8
86532,9,1.8,0.4,North Carolina,642,3/17/24,GRE,Jill Stein,233,1
86533,9,1.8,0.4,Pennsylvania,775,3/17/24,DEM,Joe Biden,233,41
86533,9,1.8,0.4,Pennsylvania,775,3/17/24,REP,Donald Trump,233,44
86533,9,1.8,0.4,Pennsylvania,775,3/17/24,IND,Robert F. Kennedy,233,7
86533,9,1.8,0.4,Pennsylvania,775,3/17/24,GRE,Jill Stein,233,1
86521,9,1.8,0.4,NA,1124,3/15/24,DEM,Joe Biden,235,41
86521,9,1.8,0.4,NA,1124,3/15/24,REP,Donald Trump,235,45
86521,9,1.8,0.4,NA,1124,3/15/24,DEM,Joe Biden,235,40
86521,9,1.8,0.4,NA,1124,3/15/24,REP,Donald Trump,235,44
86521,9,1.8,0.4,NA,1124,3/15/24,IND,Robert F. Kennedy,235,7
86464,9,1.2,1.7,NA,2026,3/13/24,DEM,Joe Biden,237,32.8
86464,9,1.2,1.7,NA,2026,3/13/24,REP,Donald Trump,237,36.3
86464,9,1.2,1.7,NA,2026,3/13/24,IND,Robert F. Kennedy,237,9
86464,9,1.2,1.7,NA,2026,3/13/24,IND,Cornel West,237,1.8
86464,9,1.2,1.7,NA,1628,3/13/24,DEM,Joe Biden,237,36.8
86464,9,1.2,1.7,NA,1628,3/13/24,REP,Donald Trump,237,39.1
86464,9,1.2,1.7,NA,1628,3/13/24,IND,Robert F. Kennedy,237,8.6
86464,9,1.2,1.7,NA,1628,3/13/24,IND,Cornel West,237,2.1
86464,9,1.2,1.7,NA,1436,3/13/24,DEM,Joe Biden,237,39.5
86464,9,1.2,1.7,NA,1436,3/13/24,REP,Donald Trump,237,40.9
86464,9,1.2,1.7,NA,1436,3/13/24,IND,Robert F. Kennedy,237,8.5
86464,9,1.2,1.7,NA,1436,3/13/24,IND,Cornel West,237,1.8
86471,9.5,2.8,-0.9,NA,3356,3/13/24,DEM,Joe Biden,237,50
86471,9.5,2.8,-0.9,NA,3356,3/13/24,REP,Donald Trump,237,48
86471,9.5,2.8,-0.9,NA,4094,3/13/24,DEM,Joe Biden,237,34
86471,9.5,2.8,-0.9,NA,4094,3/13/24,REP,Donald Trump,237,36
86471,9.5,2.8,-0.9,NA,3356,3/13/24,DEM,Joe Biden,237,43
86471,9.5,2.8,-0.9,NA,3356,3/13/24,REP,Donald Trump,237,38
86471,9.5,2.8,-0.9,NA,3356,3/13/24,IND,Robert F. Kennedy,237,12
86471,9.5,2.8,-0.9,NA,4094,3/13/24,DEM,Joe Biden,237,31
86471,9.5,2.8,-0.9,NA,4094,3/13/24,REP,Donald Trump,237,32
86471,9.5,2.8,-0.9,NA,4094,3/13/24,IND,Robert F. Kennedy,237,16
86463,9,3,-1.1,NA,1367,3/12/24,DEM,Joe Biden,238,42
86463,9,3,-1.1,NA,1367,3/12/24,REP,Donald Trump,238,44
86465,8,2.4,-0.2,NA,1324,3/12/24,DEM,Joe Biden,238,45
86465,8,2.4,-0.2,NA,1324,3/12/24,REP,Donald Trump,238,44
86472,9,2.8,-0.5,Michigan,1487,3/12/24,DEM,Joe Biden,238,45
86472,9,2.8,-0.5,Michigan,1487,3/12/24,REP,Donald Trump,238,48
86472,9,2.8,-0.5,Michigan,1487,3/12/24,DEM,Joe Biden,238,36
86472,9,2.8,-0.5,Michigan,1487,3/12/24,REP,Donald Trump,238,41
